calls_count_in_weekdays,calls_count_out_weekdays,calls_count_in_weekends,calls_count_out_weekends,DATA_VOLUME_WEEKDAYS,DATA_VOLUME_WEEKENDS,sim_count,AVG_ARPU,ROUM,phone_value,car,gender,lifetime,how_long_same_model,ecommerce_score,fb_volume,instagram_volume,intagram_count,viber_volume,youtube_volume,google_volume,gmail_volume,skype_volume,twitter_volume,whatsapp_volume,applemaps_volume,telegram_volume,target,OS_Android,OS_Feature_Phone,OS_iOS,Fuel_Activity_Score,Is_Driver,Gamer_Score,Is_Gamer,Dating_App_User,White_Collar_Worker,Taxi_User,Niche_Social_User,Paid_Content_User,fb_Content_Heaviness,viber_Content_Heaviness,youtube_Content_Heaviness,google_Content_Heaviness,gmail_Content_Heaviness,skype_Content_Heaviness,twitter_Content_Heaviness,whatsapp_Content_Heaviness,applemaps_Content_Heaviness,telegram_Content_Heaviness,Financial_Activity_Score,Bank_Diversity,Has_Privat,Has_Oschad,Has_Alfa,Has_Raiffeisen,Commute_Distance_KM,Is_Big_City,City_Population_Proxy,Raion_Density,Weekend_Calls_Share,Weekend_Data_Share,Avg_Call_Duration_Weekdays,Avg_Call_Duration_Weekends,Digital_Introvert_Score,Brand_Huawei,Brand_Lenovo,Brand_Other,Brand_Samsung,Brand_Xiaomi,SCORING_Numeric,Is_Big_City_WORK,City_Population_Proxy_WORK,Raion_Density_WORK,Oblast_Density_HOME,Oblast_Density_WORK,Tech_Refresh_Rate,Affluence_Index
4.7,3.0,4.13,2.0,0.0,0.0,2.0,35.120358333,0.0,3.0,0,0,83.133333333,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.8754227400495225,1,1281,1281,0.44320728797628517,0.0,1.2508765095442151,1.6799869515576575,0.0,0,0,0,1,0,1.0,1,1325,1325,1801,1813,0.2971473851041884,70.240716666
7.74,6.17,1.5,0.5,12.484000000000002,2.31,2.0,55.261441667,0.0,3.0,0,0,30.7,21.0,0,0.6958,0.0,0.0,0.7363,0.0028,5.3964,0.0022,0.004,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.007023954936857087,0.05990562199983728,0.006208425720620843,0.03250823790218131,0.07096774193548387,0.007677543186180422,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,2741,2741,0.12569920181006852,0.1561338289962825,1.4276471856803967,1.282858570714643,0.8748669426374928,0,1,0,0,0,1.0,1,2907,2907,2741,2907,0.6624605678233438,110.522883334
6.65,5.39,4.5,2.38,12.248,8.782,2.0,86.322808333,0.0,3.0,0,1,158.2,25.0,0,1.6042,0.4627,36.81,0.3516,1.7367,3.1149,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.02646714292785138,0.016718177927820835,0.15126731120982492,0.024122015627541023,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2,1,1,0,0,0.19985065137395958,0,36,43,0.363617144971196,0.41757405734392083,2.5488746781828757,2.6866734486266535,1.0557228915662653,0,0,1,0,0,2.0,0,36,43,397,391,0.157035175879397,172.645616666
3.09,4.0,1.0,1.88,0.0,0.0,2.0,41.828083333,0.0,3.0,0,1,14.633333333,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.560215364755558,1,639,639,0.288837629124461,0.0,3.331264983782259,5.672335994446373,0.0,0,0,1,0,0,1.0,1,648,648,939,932,0.8955223880787958,83.656166666
2.43,2.22,1.25,0.25,20.139,2.5,2.0,49.749683333,0.0,3.0,1,0,162.3,25.0,1,0.066,0.0013,0.03,0.0892,0.1456,9.3884,0.0,0.0,0.0019,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.010712546664502515,0.01075865396212761,0.01311593550130619,0.0724128622224279,0.0,0.0,0.011801242236024844,0.0,0.0,0.0,163.0,0,0,0,0,0,0.0,1,1281,1281,0.24386278653877416,0.11042402826855123,1.792517738120834,2.4663557628247834,3.166293706293706,0,0,1,0,0,3.0,1,1325,1325,1801,1813,0.15309246785058175,99.499366666
6.39,10.83,5.38,4.38,99.809,113.577,2.0,69.839908333,0.0,3.0,0,1,18.1,10.0,1,1.1921,59.335,122.13,0.0474,3.7489,3.3688,0.0408,0.0092,0.0025,0.003,0.0,0.0,2,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.017920656634746922,0.007463391591875295,0.09580383838900104,0.021421712948537782,0.023845704266510816,0.01093935790725327,0.015527950310559006,0.004048582995951417,0.0,0.0,6.0,1,1,0,0,0,0.0,0,45,48,0.3617360364701086,0.5322582912736015,2.0749085418965225,1.5475873373629754,7.62637598284489,0,0,0,0,1,2.0,0,44,48,533,529,0.5235602094240838,139.679816666
8.43,7.65,6.88,2.75,0.0,0.0,2.0,120.42396667,1.0,3.0,1,0,211.73333333,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,1,0,0,0,0.0,0,9,54,0.3745478588930808,0.0,1.8437908090292892,2.2758799709272144,0.0,0,0,0,1,0,4.0,0,6,49,936,945,0.1081165778769683,240.84793334
0.91,1.48,1.13,1.75,0.0,0.0,2.0,9.6405083333,0.0,4.0,0,0,141.13333333,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,1,0,0,0,0.0,1,2741,2741,0.5463858850313034,0.0,2.237557507319113,1.6025685525859077,0.0,0,0,1,0,0,1.0,1,2907,2907,2741,2907,0.175891181992868,9.6405083333
0.87,1.22,0.88,2.25,0.0,0.0,1.0,12.970691667,0.0,4.0,0,1,54.3,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,0,0,0,0,0.0,0,52,52,0.5995020111089829,0.0,1.8646580583452896,2.144362823379112,0.0,0,0,0,1,0,1.0,0,51,51,939,932,0.45207956600361665,12.970691667
1.91,4.35,2.13,5.38,9.872,13.037,2.0,60.383075,0.0,3.0,1,0,151.73333333,25.0,0,0.5409,0.0691,0.97,0.0,0.1273,2.5799,0.0664,0.0,0.0561,0.0,0.0,0.0,6,1,0,0,5.0,1,0.0,0,0,1,0,0,0,0.03429712763933803,0.0,0.06176613294517225,0.012905888414765308,0.007570402462661043,0.0,0.020466982852973367,0.0,0.0,0.0,23.0,2,1,1,0,0,0.0,0,1,8,0.5453489216469393,0.5690528153644697,2.8864398658361283,3.382905072560245,1.5510494245091402,0,0,0,0,1,3.0,0,1,8,880,876,0.16368398079798524,120.76615
3.26,6.04,2.13,1.63,42.593,77.613,1.0,16.428083333,0.0,3.0,1,1,167.86666667,20.0,1,18.9551,6.4452,60.45,1.161,52.5931,5.5301,0.2623,0.0,0.0125,0.0,0.0993,0.0,3,0,0,1,0.0,0,0.0,0,0,1,1,0,0,0.24793789486076048,0.02923623177457128,1.8356462252626435,0.08349715390074133,0.10404601348671162,0.0,0.0319693094629156,0.0,0.006606346883108244,0.0,15.0,2,1,0,0,0,0.0,0,4,240,0.2878799479366052,0.6456612343707104,2.5188689388237826,2.205796330763095,8.54950213371266,0,0,0,0,0,2.0,0,2,187,922,763,0.11843663639718838,32.856166666
1.52,1.78,1.88,1.5,14.36,65.197,1.0,28.499725,0.0,2.0,1,1,80.333333333,1.0,0,13.8392,0.0,0.0,0.4724,7.9143,0.6184,0.0,0.0,0.0074,0.0,0.1334,0.0,3,0,0,1,0.0,0,0.0,0,0,0,0,1,1,0.24266100892497064,0.08878030445404998,1.8315899097431148,0.0532598398070795,0.0,0.0,0.018925831202046037,0.0,0.018296529968454257,0.0,2.0,1,0,1,0,0,0.0,0,1,46,0.505912288579554,0.8194901832625254,2.8461072402302334,2.814256137237504,10.358984375,0,0,0,0,0,1.0,0,3,45,348,350,0.012295081967263505,85.49917500000001
2.39,2.04,2.0,0.5,3.017,0.617,2.0,63.709908333,1.0,3.0,1,0,63.3,20.0,1,0.0272,0.001,0.03,0.0597,0.1291,0.7799,0.0057,0.0,0.0018,0.1262,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.015623205054566342,0.0077121818886448775,0.012352884891397953,0.016160046414288972,0.009328968903436988,0.0,0.011180124223602483,0.01157691954866526,0.0,0.0,8.0,2,1,0,0,1,0.0,0,249,249,0.36069831193190016,0.16973865199449795,4.973595125253893,4.441423430627749,0.4582597730138714,0,0,1,0,0,4.0,0,264,264,334,336,0.3110419906687403,127.419816666
6.57,5.78,1.88,4.25,62.462,44.338,1.0,531.47068333,1.0,2.0,1,0,188.73333333,25.0,1,0.6325,0.0904,2.13,0.4532,4.9497,4.2927,0.1071,0.0,0.0515,0.0,0.589,0.0,5,0,0,1,2.0,1,0.0,0,0,1,1,1,1,0.0640765879850066,0.035570206420218194,0.48569325875772745,0.014250525344337071,0.015587250764080919,0.0,0.022777532065457764,0.0,0.012893763271381975,0.0,12.0,2,1,0,0,1,7.05067248862525,0,184,189,0.3316920080082246,0.4151459255999475,1.7594526758966886,1.771162942423748,5.482546201232033,0,0,0,0,0,4.0,0,1,20,348,350,0.13176387913091644,1594.41204999
12.52,13.83,14.88,11.75,113.356,151.804,2.0,78.249541667,0.0,3.0,0,1,49.3,9.0,1,10.9995,0.0594,0.71,1.0075,37.5094,7.1937,0.0484,0.0,1.2055,0.2401,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.03379044669929129,0.015168395537555893,0.6764422643414907,0.025110565796684598,0.012834791832405197,0.0,0.015970906585763302,0.004029808160319565,0.0,0.0,10.0,1,1,0,0,0,6.428505299911755,1,1281,1281,0.5026330193843076,0.5724974638050092,6.377063489051649,5.311704404641207,4.912189699888847,0,0,1,0,0,2.0,1,1325,1325,1801,1813,0.17892644135188868,156.499083334
0.96,1.43,1.63,0.75,79.472,69.561,2.0,65.64305,1.0,3.0,1,0,122.63333333,11.0,1,12.5475,0.0606,0.81,1.4111,5.0901,8.2098,0.1865,0.2995,0.0906,0.0,0.0,0.0,3,1,0,0,2.0,1,0.0,0,0,1,0,1,1,0.07847042857768244,0.04937196039326826,0.04360164809278659,0.02452362958559732,0.013896132926011474,0.01455225693600894,0.04765912677538138,0.0,0.0,0.0,9.0,2,1,0,1,0,12.947797638276493,1,2741,2741,0.49884720184447706,0.4667458432304038,2.448766206608114,0.8462830743385134,25.828942807625655,0,0,0,0,1,3.0,1,2907,2907,2741,2907,0.08897276894281404,131.2861
3.7,4.65,3.88,4.88,0.0,0.0,2.0,7.287525,0.0,3.0,1,0,114.76666667,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2,1,0,0,1,6.098459910823283,1,2741,2741,0.5119513763076383,0.0,3.7851754280924435,4.221892478027622,0.0,0,0,0,1,0,1.0,1,2907,2907,2741,2907,0.07774258565857349,14.57505
3.04,2.74,3.13,1.75,0.18,1.873,1.0,43.041658333,0.0,3.0,1,1,148.46666667,6.0,0,0.0003,0.0,0.0,0.0201,0.024,0.5377,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0049180327868852455,0.011957168352171327,0.0311284046692607,0.08588084970452003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,0,0,0,0.0,0,52,52,0.4577431760622831,0.9118792599805259,7.095658190624458,10.417947141979102,0.17607204116638078,0,0,1,0,0,1.0,0,51,51,939,932,0.04014272970472474,86.083316666
3.13,2.78,1.88,1.5,570.054,646.5980000000002,2.0,79.462908333,0.0,3.0,0,1,106.13333333,10.0,1,86.1485,363.457,1135.74,7.2154,14.1075,24.8481,0.2248,0.0,0.0549,0.0,0.0,0.0019,1,1,0,0,0.0,0,0.0,0,0,0,0,1,1,0.21019980919429732,0.08576386825308151,0.14222560514562813,0.026517906024453832,0.022843206991159437,0.0,0.034724857685009484,0.0,0.0,0.03114754098360656,3.0,1,1,0,0,0,0.0,0,26,240,0.36379291787751594,0.5314563807429071,1.9030620876332265,1.3362910381543924,118.23634596695823,0,0,0,0,1,2.0,0,23,187,922,763,0.09334163037004797,158.925816666
0.09,0.09,0.13,0.0,9.852,0.0,2.0,60.000075,0.0,3.0,1,0,95.966666667,13.0,1,0.043,0.0014,0.03,0.0652,0.5756,3.9917,0.3118,0.0982,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.007237838747685573,0.013552276034088546,0.16974343851371276,0.1403008681592914,0.01800127013451879,0.02394537917581078,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,70,72,0.41800643086816724,0.0,1.0828729281767957,0.2900763358778626,7.5206106870229,0,0,0,1,0,3.0,0,67,68,692,683,0.13406668958358864,120.00015
3.26,2.96,4.13,4.0,200.041,174.206,1.0,68.33205,0.0,2.0,1,0,101.96666667,16.0,1,4.6459,5.537000000000001,15.32,0.5086,87.7014,1.6874,0.0,0.0028,0.0482,0.0,0.0877,0.0,3,0,0,1,0.0,0,0.0,0,1,0,0,0,0,0.1672932195455691,0.05398577645685172,0.6480989646839738,0.012601847633699523,0.0,0.010727969348659003,0.0594327990135635,0.0,0.019144291639380046,0.0,3.0,0,0,0,0,0,0.0,0,67,83,0.5665110445265138,0.4654827814711101,1.5195306220864813,1.9029639650719472,24.38091205211726,0,0,0,0,0,3.0,0,65,83,687,691,0.15539009387648461,204.99615
7.22,6.26,9.5,4.5,133.625,106.843,1.0,62.874416667,1.0,2.0,1,1,82.1,8.0,1,1.7493,16.463,55.06,3.5634,55.3129,7.0635,0.1082,0.0,0.0142,0.0,0.5804,0.0,4,0,0,1,0.0,0,0.0,0,0,1,0,1,1,0.06253977333667013,0.03405031963383054,2.56660479792121,0.04792355028461711,0.039047275351858535,0.0,0.015090329436769396,0.0,0.05068552964806568,0.0,38.0,2,1,0,0,0,0.0,0,19,19,0.5094428878133983,0.44431090909847004,2.235294117647059,1.564459681451325,8.443398876404494,0,0,0,0,0,4.0,0,19,19,1435,1428,0.09626955475330927,188.623250001
2.7,1.3,0.88,1.5,6.394,0.66,1.0,34.983566667,0.0,2.0,0,1,88.26666666700001,10.0,1,0.2991,0.0,0.0,0.2432,0.0275,0.233,0.0,0.0,0.0,0.0,0.0241,0.0,5,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0.0648666232921275,0.02877765944858597,0.08566978193146417,0.026933302508380535,0.0,0.0,0.0,0.0,0.01186607582471689,0.0,28.0,1,0,0,0,1,0.0,0,309,313,0.3729822911769315,0.09355067328136073,4.6143464133966505,4.963880722385553,0.9558265582655827,0,0,0,0,0,3.0,0,317,321,533,529,0.1120238984312471,104.950700001
2.74,3.09,0.5,1.5,22.762,16.878,1.0,97.026183333,0.0,3.0,1,0,130.56666667,5.0,0,7.1828,0.0021,0.03,0.1891,4.5909,3.3148,0.2317,0.0,0.0,0.0,0.0,0.0018,3,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.09088585491769052,0.023813121773076436,0.9870780477316705,0.029117804657373,0.005372006213628248,0.0,0.0,0.0,0.0,0.029508196721311476,0.0,0,0,0,0,0,2.520911004934961,1,947,958,0.25539522410930915,0.4257712973941122,1.8931572629051618,2.4387806096951525,4.489241223103058,0,0,1,0,0,3.0,1,957,970,1435,1428,0.03800354699675695,194.052366666
7.39,9.3,4.38,8.13,842.19,606.14,1.0,127.08096667,0.0,2.0,1,1,111.4,9.0,1,13.0085,388.4173,757.29,24.2259,298.4758,8.7762,0.5312,0.0003,0.0326,0.0002,2.2727,0.0011,2,0,0,1,0.0,0,0.0,0,1,1,0,1,1,0.06935980080084883,0.1774518205990287,2.0838770936459285,0.029304697126028026,0.011460378416862635,0.009677419354838708,0.014045669969840587,0.0032786885245901644,0.03520782017319639,0.01089108910891089,15.0,1,1,0,0,0,0.0,0,249,249,0.42840998595938495,0.4185093048481321,2.247678389551255,1.1096634961234113,47.95794701986754,0,0,0,0,0,4.0,0,264,264,334,336,0.08007117437722419,381.24290000999997
2.13,2.52,2.0,1.63,24.521,35.523,2.0,21.859133333000003,0.0,3.0,0,1,93.533333333,15.0,0,1.0424,1.0428,7.06,0.0713,0.4262,7.3972,0.0172,0.0,0.24,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.027474236314277433,0.007868888643637568,0.024506928871255246,0.04662561219280054,0.010232004759071982,0.0,0.039597426167299124,0.0,0.0,0.0,20.0,2,1,1,0,0,0.0,0,47,54,0.43835285593527346,0.5916062952785411,3.232208127284455,4.205453043238777,6.470258620689655,0,1,0,0,0,1.0,0,46,51,269,273,0.15867418899914906,43.718266666000005
1.61,2.7,0.75,1.25,0.0,0.0,2.0,65.162366667,0.0,3.0,1,0,43.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0,0,1,0,2.0732336172896737,0,69,69,0.31690698779908094,0.0,1.4611459058223148,0.5322338830584707,0.0,0,0,0,0,1,3.0,0,67,67,97,94,0.1797752808988764,130.324733334
3.48,0.39,3.0,0.0,49.904,22.886,2.0,53.98195,0.0,3.0,0,1,130.36666667,25.0,0,1.1916,0.7185,20.81,0.1333,0.2031,6.6318,0.0031,0.0031,0.0,0.0,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.029692756223368467,0.01368442665024125,0.035377112001393485,0.056900412694871776,0.008831908831908833,0.006444906444906445,0.0,0.0,0.0,0.0,53.0,2,1,0,1,0,4.849813860431915,1,947,958,0.4366176684616504,0.31440700086549156,1.9139757168690261,1.4038653782072643,9.24904701397713,0,0,0,1,0,1.0,1,957,970,1435,1428,0.19030702866809676,107.9639
25.39,12.96,25.25,16.25,293.071,335.05800000000005,1.0,87.99840833299999,0.0,3.0,0,1,85.233333333,8.0,0,4.5857,160.5158,631.35,1.0417,8.6667,11.0042,0.071,0.0,1.8573,0.0002,0.5565,0.0007,1,0,0,1,0.0,0,0.0,0,0,1,0,1,1,0.03871389857409393,0.03315298685592438,1.07915577138588,0.23382843543486115,0.12220309810671257,0.0,0.19185001549426714,0.0064516129032258064,0.03484440548494146,0.00693069306930693,0.0,0,0,0,0,0,0.3753994733270662,0,19,32,0.5197179747279308,0.5334214255010905,2.750358530416417,4.141659237126816,7.769066171923317,0,0,0,0,0,2.0,0,22,33,348,350,0.09277155005834083,175.99681666599997
1.57,1.04,4.63,2.63,151.852,160.065,1.0,212.44928333,0.0,2.0,0,0,26.266666667,25.0,1,2.3487,90.2612,136.39,0.0244,21.3693,3.378,0.0355,0.2564,0.0706,0.0,0.0389,0.0,1,0,0,1,0.0,0,0.1107,1,0,1,0,0,0,0.09810367152583434,0.018900077459333853,1.2764649662505227,0.06769403418769164,0.008331377610889461,0.05096402305704631,0.08705302096177557,0.0,0.008491595721458196,0.0,0.0,0,0,0,0,0,0.0,0,40,44,0.7354877925235538,0.5131637161048737,0.8173113749521255,0.6811733920947527,28.695216191352348,0,0,0,0,0,2.0,0,39,42,62,59,0.9168704156367131,637.34784999
14.96,8.52,8.25,4.63,23.689,17.752,2.0,45.751633333,0.0,3.0,1,0,94.366666667,25.0,0,3.8177,0.0,0.0,1.624,0.4995,7.9525,0.8193,0.032,0.0292,1.0153,0.0,0.0,5,1,0,0,3.0,1,0.0,0,0,1,0,0,0,0.017761618304557993,0.03751357095008201,0.025640367537600735,0.024859253331499437,0.01251202638933431,0.007405693126591066,0.09096573208722741,0.02658479746537143,0.0,0.0,7.0,2,1,0,0,0,8.854727437882136,1,1281,1281,0.35422568136189875,0.4283577047439795,1.6966057663642944,2.355484822606941,1.1092344753747325,0,0,0,1,0,3.0,1,1325,1325,1801,1813,0.262146102760356,91.503266666
2.35,4.61,2.0,3.63,0.0,0.0,2.0,32.373533333000005,1.0,3.0,1,0,171.46666667,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,2,1,1,0,0,5.317803118070913,1,947,958,0.44714478595822416,0.0,5.0216922855911506,3.6281299946723493,0.0,0,0,1,0,0,2.0,1,957,970,1435,1428,0.1449555469627956,64.74706666600001
2.17,1.17,1.63,0.38,1.765,15.461,2.0,43.663575,1.0,3.0,1,0,131.8,1.0,0,1.2471,2.3644,2.84,0.0703,0.0301,0.3855,0.0111,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.11143776248771337,0.01343911298030969,0.049263502454991816,0.02039574625681181,0.08473282442748091,0.0,0.0,0.0,0.0,0.0,87.0,2,1,0,0,0,1.4123281974916806,0,249,249,0.3756307232293029,0.8974865037441226,1.3576773421131398,0.8383888612630533,2.712755905511811,0,0,0,1,0,4.0,0,264,264,334,336,0.00753012048192771,87.32715
0.17,0.13,0.0,0.38,0.0,0.0,2.0,55.197975,0.0,3.0,0,1,28.133333333000003,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,2,2,0.5580029368575624,0.0,1.7740863787375414,1.0656167979002624,0.0,0,0,0,1,0,1.0,0,1,1,397,391,0.5491990846744759,110.39595
0.87,1.04,0.88,1.63,0.0,0.0,1.0,18.431216667,0.0,4.0,0,1,107.1,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2,1,1,0,0,0.0,0,69,69,0.567744854105406,0.0,2.8822605965463106,1.485862206292314,0.0,0,0,0,1,0,1.0,0,67,67,97,94,0.23126734505087881,18.431216667
11.13,8.83,2.88,3.75,52.215,25.89,2.0,84.427875,0.0,3.0,1,1,166.4,21.0,0,29.5386,0.0006,0.06,1.3546,0.4366,12.0734,0.0226,0.0,0.0511,0.2636,0.0,0.0,3,1,0,0,1.0,1,0.0,0,0,0,0,0,0,0.09643021536231601,0.04594823784810556,0.014694894146948941,0.028724236952234125,0.009334985543163981,0.0,0.0495635305528613,0.013707035515573812,0.0,0.0,142.0,1,0,0,0,1,0.4981596853762985,0,253,253,0.24933248091459514,0.33147261413975876,2.642102099093232,6.902880410194542,2.8309169989126497,0,0,1,0,0,2.0,0,263,263,397,391,0.12544802867383512,168.85575
5.39,5.13,1.25,0.88,0.012,0.0,2.0,20.505575,0.0,3.0,1,0,182.6,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.203560927939607,0,365,394,0.16836613706426368,0.0,1.094857903241137,1.633505396527452,0.0008791208791208791,0,0,1,0,0,2.0,0,366,393,709,697,0.054466230936819175,41.01115
3.3,2.43,2.0,0.63,203.115,85.21700000000001,2.0,67.795525,0.0,3.0,1,0,166.3,25.0,1,2.5217,2.3966,44.29,0.6855,92.6661,24.3839,0.431,0.2629,0.7652,0.0,0.0,0.0,3,1,0,0,0.0,0,0.0015,1,0,1,0,0,0,0.02047482563473827,0.018672877339217128,1.9516459215265056,0.05893945290311353,0.03257501322651349,0.027729142495517355,0.13100496490327,0.0,0.0,0.0,35.0,2,1,0,0,0,4.297256982403459,1,947,958,0.3145556751584738,0.2955506306943708,1.8084103995812248,0.9163816039528697,30.80470085470085,0,0,1,0,0,3.0,1,957,970,1435,1428,0.14943215780035862,135.59105
3.83,0.74,2.63,0.63,104.629,83.117,2.0,30.54155,0.0,3.0,0,1,43.4,20.0,0,5.5423,70.3728,1838.06,0.0,27.0157,6.7285,0.0007,0.0,0.0011,0.0,0.0,0.0,1,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.005425218362518488,0.0,0.4955099869774949,0.012676841801831677,0.0053435114503816794,0.0,0.008396946564885497,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,1,1,0.4162942152981739,0.4427074733551002,1.5856486545613648,1.2839619748543394,21.262287655719142,0,0,1,0,0,1.0,0,1,1,939,932,0.45045045045045046,61.0831
0.87,0.74,0.75,0.38,0.0,0.0,2.0,19.789966667,0.0,4.0,0,1,154.4,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.7447164996180493,0,8,8,0.4122582998905509,0.0,1.8106765983860957,1.2511052166224583,0.0,0,0,1,0,0,1.0,0,11,11,880,876,0.16087516087516088,19.789966667
2.48,2.7,2.0,2.75,147.822,90.627,2.0,65.334675,0.0,3.0,0,0,17.933333333,4.0,1,6.8402,0.0131,0.32,0.2481,3.6113,40.5078,0.0617,0.0,0.0117,0.0,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.05844776170416385,0.006284035358780173,0.14520123839009286,0.16494679963026457,0.012745300557736004,0.0,0.020137693631669538,0.0,0.0,0.0,25.0,2,1,0,0,1,0.3459345799592648,0,7,11,0.47830027187594404,0.3800671000209687,2.7732098050569394,2.8383498210902967,21.816010978957,0,0,0,0,1,2.0,0,8,11,939,932,0.2112676056375223,130.66935
1.0,1.3,0.0,0.13,25.182,24.167,2.0,46.40523333300001,0.0,3.0,0,1,140.9,25.0,0,8.3896,0.0015,0.03,0.9081,5.2939,4.4678,0.0379,0.0,0.0055,0.5965,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.09297913134067004,0.016708064249047857,0.07415360479612275,0.07336168535820431,0.026119917298414893,0.0,0.017133956386292833,0.6620421753607103,0.0,0.0,14.0,1,1,0,0,0,1.5550738404512512,0,70,72,0.05347593582887702,0.4897061803444782,1.5158626684050416,0.20610687022900762,14.387463556851314,0,0,0,1,0,1.0,0,67,68,692,683,0.17618040873854826,92.81046666600002
